,CodaViolation,Condition,Item,OnsetViolation,PageType,ReactionTime,Response,Subject,TrialNumber,Version,Vowel,YesPosition
13262,1,best,spellion,1,Catch,2196,1,AKA8DP72VWZKR,16,0,,0
13263,1,BB,shnethk,1,Test,2739,0,AKA8DP72VWZKR,17,0,e,0
13264,1,worst,kflisgwevr,1,Catch,1876,0,AKA8DP72VWZKR,18,0,,0
13265,1,best,bressic,1,Catch,1683,1,AKA8DP72VWZKR,19,0,,0
13266,1,GB,smutp,0,Test,6461,0,AKA8DP72VWZKR,20,0,u,1
13267,0,BG,shpiff,1,Test,4276,0,AKA8DP72VWZKR,21,0,i,0
13268,1,best,dellous,1,Catch,3117,1,AKA8DP72VWZKR,22,0,,1
13269,0,BG,shtot,1,Test,2697,0,AKA8DP72VWZKR,23,0,o,0
13270,1,BB,thlishp,1,Test,2217,0,AKA8DP72VWZKR,24,0,i,1
13271,0,GG,praz,0,Test,2030,1,AKA8DP72VWZKR,25,0,a,1
13272,1,BB,lrishk,1,Test,2665,0,AKA8DP72VWZKR,26,0,i,1
13273,1,GB,spooshp,0,Test,3546,0,AKA8DP72VWZKR,27,0,oo,0
13274,1,worst,tmuhriz,1,Catch,3337,0,AKA8DP72VWZKR,28,0,,1
13275,1,GB,skrefsh,0,Test,2981,0,AKA8DP72VWZKR,29,0,e,0
13276,0,BG,shlod,1,Test,2262,1,AKA8DP72VWZKR,30,0,o,1
13277,1,best,merly,1,Catch,2598,1,AKA8DP72VWZKR,31,0,,1
13278,1,best,claffer,1,Catch,2189,1,AKA8DP72VWZKR,32,0,,0
13279,0,BG,shtip,1,Test,8135,0,AKA8DP72VWZKR,33,0,i,0
13280,0,GG,trug,0,Test,1856,1,AKA8DP72VWZKR,34,0,u,1
13281,1,worst,wlratlumr,1,Catch,1750,0,AKA8DP72VWZKR,35,0,,1
13282,1,BB,dloosf,1,Test,8910,0,AKA8DP72VWZKR,36,0,oo,0
13283,1,BB,thlod,1,Test,2421,0,AKA8DP72VWZKR,37,0,o,1
13284,0,BG,thmass,1,Test,2132,0,AKA8DP72VWZKR,38,0,a,1
13405,1,best,spellion,1,Catch,8615,1,AKX5RHHO8BIUX,3,2,,0
13406,0,BG,shnun,1,Test,4366,0,AKX5RHHO8BIUX,4,2,u,0
13407,1,best,bressic,1,Catch,2334,1,AKX5RHHO8BIUX,5,2,,0
13408,0,GG,snass,0,Test,2976,0,AKX5RHHO8BIUX,6,2,a,1
13409,1,GB,krishp,0,Test,2437,0,AKX5RHHO8BIUX,7,2,i,1
13410,1,BB,shlokp,1,Test,1481,0,AKX5RHHO8BIUX,8,2,o,1
13411,1,BB,zmemth,1,Test,3577,1,AKX5RHHO8BIUX,9,2,e,1
13412,1,worst,psafzotrl,1,Catch,1051,0,AKX5RHHO8BIUX,10,2,,1
13413,1,BB,thnoothk,1,Test,1266,0,AKX5RHHO8BIUX,11,2,oo,1
13414,1,BB,hrutp,1,Test,1139,0,AKX5RHHO8BIUX,12,2,u,1
13415,0,BG,zmaz,1,Test,1554,1,AKX5RHHO8BIUX,13,2,a,1
13416,0,BG,vlack,1,Test,1019,0,AKX5RHHO8BIUX,14,2,a,1
13417,1,GB,frootp,0,Test,1981,1,AKX5RHHO8BIUX,15,2,oo,0
13418,0,GG,drass,0,Test,2255,1,AKX5RHHO8BIUX,16,2,a,0
13419,1,GB,thrishk,0,Test,2923,0,AKX5RHHO8BIUX,17,2,i,0
13420,0,BG,vle,1,Test,1935,0,AKX5RHHO8BIUX,18,2,e,1
13421,1,GB,gloosf,0,Test,8237,1,AKX5RHHO8BIUX,19,2,oo,0
13422,0,BG,lrug,1,Test,3479,1,AKX5RHHO8BIUX,20,2,u,1
13423,0,GG,stip,0,Test,1481,1,AKX5RHHO8BIUX,21,2,i,1
13424,1,worst,zgdokpevf,1,Catch,1808,0,AKX5RHHO8BIUX,22,2,,0
13425,1,GB,blod,0,Test,3990,0,AKX5RHHO8BIUX,23,2,o,0
13426,1,worst,kflisgwevr,1,Catch,2555,0,AKX5RHHO8BIUX,24,2,,0
13427,1,GB,shrethk,0,Test,1348,0,AKX5RHHO8BIUX,25,2,e,0
13428,1,best,merly,1,Catch,2133,1,AKX5RHHO8BIUX,26,2,,1
13429,1,worst,wlratlumr,1,Catch,1926,0,AKX5RHHO8BIUX,27,2,,1
13430,1,best,frotion,1,Catch,2469,1,AKX5RHHO8BIUX,28,2,,1
13431,1,worst,lbafthrizk,1,Catch,1576,0,AKX5RHHO8BIUX,29,2,,0
13432,1,BB,shpefsh,1,Test,2078,0,AKX5RHHO8BIUX,30,2,e,0
13433,0,BG,thmeg,1,Test,8119,1,AKX5RHHO8BIUX,31,2,e,1
13434,1,worst,tmuhriz,1,Catch,1670,0,AKX5RHHO8BIUX,32,2,,0
13435,0,GG,grot,0,Test,1727,1,AKX5RHHO8BIUX,33,2,o,1
13436,1,best,dellous,1,Catch,1624,1,AKX5RHHO8BIUX,34,2,,0
13437,1,BB,dlooshp,1,Test,1841,0,AKX5RHHO8BIUX,35,2,oo,1
13438,0,GG,striff,0,Test,1444,1,AKX5RHHO8BIUX,36,2,i,1
13439,1,best,claffer,1,Catch,1114,1,AKX5RHHO8BIUX,37,2,,1
13440,0,GG,swod,0,Test,2468,1,AKX5RHHO8BIUX,38,2,o,0
13494,1,BB,shlokp,1,Test,6278,0,ALPXO9X1R12IO,3,1,o,1
13495,1,GB,trusf,0,Test,4677,0,ALPXO9X1R12IO,4,1,u,0
13496,0,GG,froom,0,Test,2756,1,ALPXO9X1R12IO,5,1,oo,1
13497,1,GB,skuthp,0,Test,2902,0,ALPXO9X1R12IO,6,1,u,0
13498,1,BB,shtithp,1,Test,2471,0,ALPXO9X1R12IO,7,1,i,0
13499,1,GB,flepk,0,Test,2044,0,ALPXO9X1R12IO,8,1,e,0
13500,0,BG,shlock,1,Test,2119,1,ALPXO9X1R12IO,9,1,o,1
13501,1,worst,zgdokpevf,1,Catch,2202,0,ALPXO9X1R12IO,10,1,,0
13502,1,BB,thnathf,1,Test,2623,0,ALPXO9X1R12IO,11,1,a,0
13503,0,GG,thrit,0,Test,1720,1,ALPXO9X1R12IO,12,1,i,0
13504,1,best,dellous,1,Catch,2252,1,ALPXO9X1R12IO,13,1,,1
13505,1,BB,shtopk,1,Test,3599,0,ALPXO9X1R12IO,14,1,o,0
13506,1,best,spellion,1,Catch,1830,1,ALPXO9X1R12IO,15,1,,1
13507,1,worst,lbafthrizk,1,Catch,1897,0,ALPXO9X1R12IO,16,1,,0
13508,0,BG,dlood,1,Test,1592,1,ALPXO9X1R12IO,17,1,oo,0
13509,0,BG,hrul,1,Test,2805,1,ALPXO9X1R12IO,18,1,u,0
13510,0,GG,shrell,0,Test,1366,1,ALPXO9X1R12IO,19,1,e,0
13511,1,best,bressic,1,Catch,1823,1,ALPXO9X1R12IO,20,1,,1
13512,1,worst,tmuhriz,1,Catch,1300,0,ALPXO9X1R12IO,21,1,,1
13513,0,GG,gloo,0,Test,1172,1,ALPXO9X1R12IO,22,1,oo,1
13514,0,GG,blom,0,Test,1555,1,ALPXO9X1R12IO,23,1,o,0
13515,1,worst,psafzotrl,1,Catch,1709,0,ALPXO9X1R12IO,24,1,,1
13516,1,GB,slemth,0,Test,2976,1,ALPXO9X1R12IO,25,1,e,0
13517,0,GG,krizz,0,Test,1532,1,ALPXO9X1R12IO,26,1,i,0
13518,1,best,merly,1,Catch,1450,1,ALPXO9X1R12IO,27,1,,0
13519,1,GB,prad,0,Test,2178,1,ALPXO9X1R12IO,28,1,a,0
13520,0,BG,shpeff,1,Test,2696,1,ALPXO9X1R12IO,29,1,e,1
13521,1,GB,brafsh,0,Test,2360,0,ALPXO9X1R12IO,30,1,a,1
13522,1,best,claffer,1,Catch,1454,1,ALPXO9X1R12IO,31,1,,1
13523,1,best,frotion,1,Catch,1476,1,ALPXO9X1R12IO,32,1,,1
13524,1,BB,shpishk,1,Test,2750,0,ALPXO9X1R12IO,33,1,i,0
13525,1,BB,thmathf,1,Test,1464,0,ALPXO9X1R12IO,34,1,a,0
13526,0,BG,zmen,1,Test,1869,0,ALPXO9X1R12IO,35,1,e,0
13527,0,BG,thnoop,1,Test,1956,0,ALPXO9X1R12IO,36,1,oo,1
13528,1,worst,kflisgwevr,1,Catch,2184,0,ALPXO9X1R12IO,37,1,,0
13529,1,worst,wlratlumr,1,Catch,1552,0,ALPXO9X1R12IO,38,1,,1
13575,1,BB,zmad,1,Test,6301,1,AMS3WWQ3LDZM0,3,3,a,1
13576,0,GG,splock,0,Test,6094,1,AMS3WWQ3LDZM0,4,3,o,1
13577,0,BG,dloo,1,Test,5597,1,AMS3WWQ3LDZM0,5,3,oo,1
13578,0,GG,plen,0,Test,4600,1,AMS3WWQ3LDZM0,6,3,e,1
13579,1,GB,strishk,0,Test,5440,0,AMS3WWQ3LDZM0,7,3,i,0
13580,1,best,frotion,1,Catch,3117,1,AMS3WWQ3LDZM0,8,3,,1
13581,0,GG,skreff,0,Test,4405,1,AMS3WWQ3LDZM0,9,3,e,1
13582,1,best,dellous,1,Catch,3377,1,AMS3WWQ3LDZM0,10,3,,1
13583,1,best,claffer,1,Catch,5183,1,AMS3WWQ3LDZM0,11,3,,0
13584,1,BB,thmepk,1,Test,3546,0,AMS3WWQ3LDZM0,12,3,e,0
13585,1,GB,snathf,0,Test,3567,0,AMS3WWQ3LDZM0,13,3,a,1
13586,1,worst,psafzotrl,1,Catch,4286,0,AMS3WWQ3LDZM0,14,3,,1
13587,0,GG,smul,0,Test,4120,1,AMS3WWQ3LDZM0,15,3,u,1
13588,1,GB,stithp,0,Test,2702,0,AMS3WWQ3LDZM0,16,3,i,0
13589,1,BB,vlemth,1,Test,10742,1,AMS3WWQ3LDZM0,17,3,e,0
13590,1,BB,vlafsh,1,Test,3369,0,AMS3WWQ3LDZM0,18,3,a,1
13591,1,worst,wlratlumr,1,Catch,3259,0,AMS3WWQ3LDZM0,19,3,,1
13592,0,BG,thlom,1,Test,4300,1,AMS3WWQ3LDZM0,20,3,o,0
13593,1,BB,lrusf,1,Test,3376,0,AMS3WWQ3LDZM0,21,3,u,1
13594,1,BB,shnuthp,1,Test,2884,0,AMS3WWQ3LDZM0,22,3,u,0
13595,1,GB,gropk,0,Test,4666,0,AMS3WWQ3LDZM0,23,3,o,1
13596,0,BG,thlizz,1,Test,2986,1,AMS3WWQ3LDZM0,24,3,i,0
13597,0,GG,kloop,0,Test,2409,1,AMS3WWQ3LDZM0,25,3,oo,0
13598,1,best,merly,1,Catch,1933,1,AMS3WWQ3LDZM0,26,3,,0
13599,0,GG,spood,0,Test,1895,1,AMS3WWQ3LDZM0,27,3,oo,0
13600,1,best,spellion,1,Catch,2223,1,AMS3WWQ3LDZM0,28,3,,0
13601,1,worst,zgdokpevf,1,Catch,2245,0,AMS3WWQ3LDZM0,29,3,,1
13602,0,BG,lrit,1,Test,4353,1,AMS3WWQ3LDZM0,30,3,i,0
13603,0,BG,shnell,1,Test,3893,1,AMS3WWQ3LDZM0,31,3,e,0
13604,1,worst,lbafthrizk,1,Catch,1820,0,AMS3WWQ3LDZM0,32,3,,0
13605,1,worst,tmuhriz,1,Catch,2245,0,AMS3WWQ3LDZM0,33,3,,1
13606,1,worst,kflisgwevr,1,Catch,2940,0,AMS3WWQ3LDZM0,34,3,,1
13607,0,BG,hroom,1,Test,2354,1,AMS3WWQ3LDZM0,35,3,oo,1
13608,1,GB,swokp,0,Test,3827,0,AMS3WWQ3LDZM0,36,3,o,1
13609,1,best,bressic,1,Catch,2531,1,AMS3WWQ3LDZM0,37,3,,1
13610,1,GB,drathf,0,Test,1796,0,AMS3WWQ3LDZM0,38,3,a,1
13657,1,best,frotion,1,Catch,12828,1,ANA6D4XJOMR4I,3,3,,0
13658,1,best,bressic,1,Catch,2092,1,ANA6D4XJOMR4I,4,3,,0
13659,1,GB,gropk,0,Test,2405,1,ANA6D4XJOMR4I,5,3,o,0
13660,1,BB,zmad,1,Test,1095,1,ANA6D4XJOMR4I,6,3,a,1
13661,1,worst,lbafthrizk,1,Catch,3441,0,ANA6D4XJOMR4I,7,3,,1
13662,1,worst,kflisgwevr,1,Catch,1666,0,ANA6D4XJOMR4I,8,3,,1
13663,1,BB,thmepk,1,Test,1975,0,ANA6D4XJOMR4I,9,3,e,1
13664,0,GG,spood,0,Test,1396,1,ANA6D4XJOMR4I,10,3,oo,1
13665,0,BG,shnell,1,Test,2231,1,ANA6D4XJOMR4I,11,3,e,1
13666,1,worst,tmuhriz,1,Catch,4095,0,ANA6D4XJOMR4I,12,3,,1
13667,0,BG,thlom,1,Test,3876,1,ANA6D4XJOMR4I,13,3,o,0
13668,0,GG,splock,0,Test,1485,1,ANA6D4XJOMR4I,14,3,o,0
13669,1,GB,drathf,0,Test,3235,1,ANA6D4XJOMR4I,15,3,a,0
13670,0,BG,lrit,1,Test,4641,1,ANA6D4XJOMR4I,16,3,i,1
13671,1,best,spellion,1,Catch,5017,1,ANA6D4XJOMR4I,17,3,,1
13672,0,BG,hroom,1,Test,9133,1,ANA6D4XJOMR4I,18,3,oo,1
13673,1,GB,swokp,0,Test,6998,1,ANA6D4XJOMR4I,19,3,o,1
13674,1,BB,lrusf,1,Test,3379,1,ANA6D4XJOMR4I,20,3,u,0
13675,1,best,claffer,1,Catch,8000,1,ANA6D4XJOMR4I,21,3,,0
13676,1,GB,stithp,0,Test,3868,1,ANA6D4XJOMR4I,22,3,i,1
13677,0,GG,skreff,0,Test,12013,1,ANA6D4XJOMR4I,23,3,e,1
13678,1,worst,wlratlumr,1,Catch,6430,0,ANA6D4XJOMR4I,24,3,,0
13679,1,BB,shnuthp,1,Test,2067,1,ANA6D4XJOMR4I,25,3,u,0
13680,0,BG,thlizz,1,Test,2096,1,ANA6D4XJOMR4I,26,3,i,0
13681,0,BG,dloo,1,Test,2092,1,ANA6D4XJOMR4I,27,3,oo,0
13682,1,BB,vlemth,1,Test,5372,0,ANA6D4XJOMR4I,28,3,e,1
13683,1,worst,psafzotrl,1,Catch,1559,1,ANA6D4XJOMR4I,29,3,,0
13684,1,worst,zgdokpevf,1,Catch,1704,0,ANA6D4XJOMR4I,30,3,,0
13685,1,GB,snathf,0,Test,2230,1,ANA6D4XJOMR4I,31,3,a,1
13686,1,best,merly,1,Catch,2850,1,ANA6D4XJOMR4I,32,3,,0
13687,0,GG,plen,0,Test,4226,1,ANA6D4XJOMR4I,33,3,e,1
13688,1,best,dellous,1,Catch,7299,1,ANA6D4XJOMR4I,34,3,,1
13689,1,BB,vlafsh,1,Test,4206,0,ANA6D4XJOMR4I,35,3,a,0
13690,0,GG,kloop,0,Test,3305,1,ANA6D4XJOMR4I,36,3,oo,0
13691,1,GB,strishk,0,Test,5759,1,ANA6D4XJOMR4I,37,3,i,1
13692,0,GG,smul,0,Test,4939,1,ANA6D4XJOMR4I,38,3,u,0
13776,1,worst,psafzotrl,1,Catch,20078,0,AO0I8T2YWBHVZ,3,0,,0
13777,1,best,frotion,1,Catch,15238,1,AO0I8T2YWBHVZ,4,0,,1
13778,0,BG,shtip,1,Test,3870,0,AO0I8T2YWBHVZ,5,0,i,1
13779,1,best,spellion,1,Catch,6113,1,AO0I8T2YWBHVZ,6,0,,1
13780,1,GB,kloothk,0,Test,5259,0,AO0I8T2YWBHVZ,7,0,oo,1
13781,1,worst,tmuhriz,1,Catch,4744,0,AO0I8T2YWBHVZ,8,0,,0
13782,0,BG,thmass,1,Test,5184,0,AO0I8T2YWBHVZ,9,0,a,0
13783,0,GG,brack,0,Test,5300,1,AO0I8T2YWBHVZ,10,0,a,1
13784,0,BG,shtot,1,Test,8717,0,AO0I8T2YWBHVZ,11,0,o,1
13785,0,GG,trug,0,Test,3830,1,AO0I8T2YWBHVZ,12,0,u,0
13786,1,GB,skrefsh,0,Test,3546,0,AO0I8T2YWBHVZ,13,0,e,1
13787,0,BG,shpiff,1,Test,5446,0,AO0I8T2YWBHVZ,14,0,i,1
13788,1,BB,hrootp,1,Test,3392,0,AO0I8T2YWBHVZ,15,0,oo,0
13789,1,GB,splokp,0,Test,3423,0,AO0I8T2YWBHVZ,16,0,o,1
13790,0,BG,shlod,1,Test,4708,1,AO0I8T2YWBHVZ,17,0,o,1
13791,1,worst,wlratlumr,1,Catch,3265,0,AO0I8T2YWBHVZ,18,0,,0
13792,1,BB,lrishk,1,Test,6360,1,AO0I8T2YWBHVZ,19,0,i,0
13793,1,worst,zgdokpevf,1,Catch,2480,0,AO0I8T2YWBHVZ,20,0,,1
13794,1,BB,dloosf,1,Test,4467,0,AO0I8T2YWBHVZ,21,0,oo,0
13795,1,GB,smutp,0,Test,6860,0,AO0I8T2YWBHVZ,22,0,u,1
13796,0,GG,sle,0,Test,3482,1,AO0I8T2YWBHVZ,23,0,e,0
13797,1,best,bressic,1,Catch,5045,1,AO0I8T2YWBHVZ,24,0,,1
13798,0,GG,praz,0,Test,3963,0,AO0I8T2YWBHVZ,25,0,a,0
13799,1,best,dellous,1,Catch,4546,1,AO0I8T2YWBHVZ,26,0,,0
13800,0,GG,skun,0,Test,3446,1,AO0I8T2YWBHVZ,27,0,u,0
13801,0,BG,thnass,1,Test,2439,0,AO0I8T2YWBHVZ,28,0,a,1
13802,1,GB,spooshp,0,Test,4070,0,AO0I8T2YWBHVZ,29,0,oo,1
13803,1,worst,kflisgwevr,1,Catch,2262,0,AO0I8T2YWBHVZ,30,0,,1
13804,1,GB,plemth,0,Test,1800,0,AO0I8T2YWBHVZ,31,0,e,1
13805,1,best,claffer,1,Catch,3929,1,AO0I8T2YWBHVZ,32,0,,1
13806,1,worst,lbafthrizk,1,Catch,2140,0,AO0I8T2YWBHVZ,33,0,,1
13807,1,BB,thlod,1,Test,1828,0,AO0I8T2YWBHVZ,34,0,o,1
13808,1,BB,shnethk,1,Test,2804,0,AO0I8T2YWBHVZ,35,0,e,0
13809,0,GG,fleg,0,Test,3066,1,AO0I8T2YWBHVZ,36,0,e,1
13810,1,BB,thlishp,1,Test,1911,0,AO0I8T2YWBHVZ,37,0,i,1
13811,1,best,merly,1,Catch,3673,1,AO0I8T2YWBHVZ,38,0,,0
13858,0,GG,brack,0,Test,11027,1,AO7FM98CP90CL,3,0,a,0
13859,1,BB,thlod,1,Test,3475,0,AO7FM98CP90CL,4,0,o,1
13860,1,GB,plemth,0,Test,3479,0,AO7FM98CP90CL,5,0,e,0
13861,0,BG,shtip,1,Test,2162,1,AO7FM98CP90CL,6,0,i,0
13862,1,GB,smutp,0,Test,2012,1,AO7FM98CP90CL,7,0,u,1
13863,1,best,merly,1,Catch,2661,1,AO7FM98CP90CL,8,0,,0
13864,1,BB,thlishp,1,Test,1899,0,AO7FM98CP90CL,9,0,i,1
13865,1,worst,zgdokpevf,1,Catch,1759,1,AO7FM98CP90CL,10,0,,0
13866,0,BG,thnass,1,Test,1794,0,AO7FM98CP90CL,11,0,a,1
13867,1,GB,skrefsh,0,Test,2313,0,AO7FM98CP90CL,12,0,e,0
13868,1,best,spellion,1,Catch,2451,1,AO7FM98CP90CL,13,0,,1
13869,1,BB,lrishk,1,Test,4296,0,AO7FM98CP90CL,14,0,i,0
13870,1,worst,psafzotrl,1,Catch,1737,0,AO7FM98CP90CL,15,0,,0
13871,1,best,frotion,1,Catch,2451,1,AO7FM98CP90CL,16,0,,1
13872,0,GG,praz,0,Test,2026,1,AO7FM98CP90CL,17,0,a,0
13873,0,GG,skun,0,Test,2250,1,AO7FM98CP90CL,18,0,u,1
13874,1,best,dellous,1,Catch,3503,1,AO7FM98CP90CL,19,0,,0
13875,0,BG,shpiff,1,Test,10560,1,AO7FM98CP90CL,20,0,i,0
13876,0,BG,shlod,1,Test,1856,1,AO7FM98CP90CL,21,0,o,0
13877,1,BB,shnethk,1,Test,4876,0,AO7FM98CP90CL,22,0,e,1
13878,1,GB,spooshp,0,Test,2453,0,AO7FM98CP90CL,23,0,oo,0
13879,1,worst,wlratlumr,1,Catch,2307,0,AO7FM98CP90CL,24,0,,1
13880,0,BG,thmass,1,Test,2344,0,AO7FM98CP90CL,25,0,a,0
13881,1,worst,tmuhriz,1,Catch,2002,0,AO7FM98CP90CL,26,0,,1
13882,1,GB,splokp,0,Test,1947,0,AO7FM98CP90CL,27,0,o,1
13883,0,GG,trug,0,Test,1971,1,AO7FM98CP90CL,28,0,u,0
13884,1,worst,lbafthrizk,1,Catch,1788,1,AO7FM98CP90CL,29,0,,0
13885,1,best,claffer,1,Catch,2135,0,AO7FM98CP90CL,30,0,,0
13886,0,GG,fleg,0,Test,2892,1,AO7FM98CP90CL,31,0,e,1
13887,0,BG,shtot,1,Test,2100,0,AO7FM98CP90CL,32,0,o,1
13888,0,GG,sle,0,Test,1748,1,AO7FM98CP90CL,33,0,e,0
13889,1,BB,hrootp,1,Test,2536,0,AO7FM98CP90CL,34,0,oo,0
13890,1,best,bressic,1,Catch,2629,1,AO7FM98CP90CL,35,0,,1
13891,1,BB,dloosf,1,Test,2443,0,AO7FM98CP90CL,36,0,oo,0
13892,1,GB,kloothk,0,Test,2509,0,AO7FM98CP90CL,37,0,oo,1
13893,1,worst,kflisgwevr,1,Catch,1738,0,AO7FM98CP90CL,38,0,,1
13991,0,GG,striff,0,Test,17408,0,AR4UI9K92BUT3,3,2,i,0
13992,1,GB,blod,0,Test,3285,0,AR4UI9K92BUT3,4,2,o,1
13993,1,worst,zgdokpevf,1,Catch,1957,0,AR4UI9K92BUT3,5,2,,1
13994,1,GB,shrethk,0,Test,4232,1,AR4UI9K92BUT3,6,2,e,0
13995,0,GG,grot,0,Test,4462,0,AR4UI9K92BUT3,7,2,o,0
13996,1,worst,tmuhriz,1,Catch,3032,0,AR4UI9K92BUT3,8,2,,1
13997,1,BB,dlooshp,1,Test,4286,0,AR4UI9K92BUT3,9,2,oo,0
13998,1,BB,shlokp,1,Test,4750,0,AR4UI9K92BUT3,10,2,o,1
13999,0,BG,shnun,1,Test,2731,0,AR4UI9K92BUT3,11,2,u,1
14000,1,best,dellous,1,Catch,2573,1,AR4UI9K92BUT3,12,2,,1
14001,1,BB,shpefsh,1,Test,2504,0,AR4UI9K92BUT3,13,2,e,1
14002,1,GB,gloosf,0,Test,2911,0,AR4UI9K92BUT3,14,2,oo,1
14003,0,BG,vlack,1,Test,4127,0,AR4UI9K92BUT3,15,2,a,0
14004,1,best,merly,1,Catch,2514,1,AR4UI9K92BUT3,16,2,,0
14005,0,GG,drass,0,Test,4692,1,AR4UI9K92BUT3,17,2,a,1
14006,1,BB,zmemth,1,Test,3007,0,AR4UI9K92BUT3,18,2,e,0
14007,0,BG,vle,1,Test,2417,0,AR4UI9K92BUT3,19,2,e,1
14008,0,GG,swod,0,Test,2526,0,AR4UI9K92BUT3,20,2,o,1
14009,1,worst,wlratlumr,1,Catch,2387,0,AR4UI9K92BUT3,21,2,,0
14010,1,GB,thrishk,0,Test,2610,0,AR4UI9K92BUT3,22,2,i,0
14011,0,BG,zmaz,1,Test,2421,0,AR4UI9K92BUT3,23,2,a,1
14012,1,best,claffer,1,Catch,2855,1,AR4UI9K92BUT3,24,2,,0
14013,1,GB,krishp,0,Test,2044,0,AR4UI9K92BUT3,25,2,i,0
14014,1,best,spellion,1,Catch,2293,1,AR4UI9K92BUT3,26,2,,1
14015,1,BB,thnoothk,1,Test,2178,0,AR4UI9K92BUT3,27,2,oo,0
14016,1,GB,frootp,0,Test,2998,0,AR4UI9K92BUT3,28,2,oo,1
14017,1,worst,kflisgwevr,1,Catch,1975,0,AR4UI9K92BUT3,29,2,,0
14018,1,best,frotion,1,Catch,2851,1,AR4UI9K92BUT3,30,2,,1
14019,1,best,bressic,1,Catch,2664,1,AR4UI9K92BUT3,31,2,,0
14020,1,BB,hrutp,1,Test,1971,0,AR4UI9K92BUT3,32,2,u,0
14021,0,BG,lrug,1,Test,3450,0,AR4UI9K92BUT3,33,2,u,0
14022,1,worst,lbafthrizk,1,Catch,2754,0,AR4UI9K92BUT3,34,2,,0
14023,0,GG,stip,0,Test,2102,1,AR4UI9K92BUT3,35,2,i,1
14024,1,worst,psafzotrl,1,Catch,1976,0,AR4UI9K92BUT3,36,2,,0
14025,0,BG,thmeg,1,Test,3133,0,AR4UI9K92BUT3,37,2,e,0
14026,0,GG,snass,0,Test,2617,1,AR4UI9K92BUT3,38,2,a,0
14110,1,BB,hrutp,1,Test,9722,0,ARVSVYBL46LC9,3,2,u,1
14111,1,BB,zmemth,1,Test,2960,0,ARVSVYBL46LC9,4,2,e,0
14112,0,BG,thmeg,1,Test,4059,0,ARVSVYBL46LC9,5,2,e,0
14113,0,GG,striff,0,Test,2296,0,ARVSVYBL46LC9,6,2,i,1
14114,1,best,bressic,1,Catch,2959,0,ARVSVYBL46LC9,7,2,,0
14115,0,GG,grot,0,Test,1932,1,ARVSVYBL46LC9,8,2,o,0
14116,1,best,claffer,1,Catch,2521,1,ARVSVYBL46LC9,9,2,,0
14117,1,BB,shpefsh,1,Test,3000,0,ARVSVYBL46LC9,10,2,e,0
14118,1,worst,psafzotrl,1,Catch,3665,0,ARVSVYBL46LC9,11,2,,1
14119,1,best,frotion,1,Catch,2833,1,ARVSVYBL46LC9,12,2,,0
14120,1,GB,gloosf,0,Test,2654,0,ARVSVYBL46LC9,13,2,oo,0
14121,1,worst,lbafthrizk,1,Catch,2913,0,ARVSVYBL46LC9,14,2,,1
14122,1,BB,dlooshp,1,Test,2893,0,ARVSVYBL46LC9,15,2,oo,0
14123,1,worst,kflisgwevr,1,Catch,2725,0,ARVSVYBL46LC9,16,2,,1
14124,1,GB,krishp,0,Test,2775,0,ARVSVYBL46LC9,17,2,i,0
14125,0,BG,vlack,1,Test,4636,0,ARVSVYBL46LC9,18,2,a,1
14126,0,GG,swod,0,Test,2563,1,ARVSVYBL46LC9,19,2,o,0
14127,0,GG,snass,0,Test,4372,0,ARVSVYBL46LC9,20,2,a,0
14128,1,best,merly,1,Catch,2166,1,ARVSVYBL46LC9,21,2,,0
14129,1,BB,thnoothk,1,Test,3626,0,ARVSVYBL46LC9,22,2,oo,1
14130,1,BB,shlokp,1,Test,3256,0,ARVSVYBL46LC9,23,2,o,1
14131,0,BG,zmaz,1,Test,3378,0,ARVSVYBL46LC9,24,2,a,1
14132,1,worst,wlratlumr,1,Catch,3550,0,ARVSVYBL46LC9,25,2,,0
14133,0,GG,stip,0,Test,2041,1,ARVSVYBL46LC9,26,2,i,0
14134,0,GG,drass,0,Test,2524,1,ARVSVYBL46LC9,27,2,a,1
14135,1,best,dellous,1,Catch,2576,1,ARVSVYBL46LC9,28,2,,0
14136,0,BG,shnun,1,Test,2246,0,ARVSVYBL46LC9,29,2,u,0
14137,1,best,spellion,1,Catch,2473,1,ARVSVYBL46LC9,30,2,,1
14138,1,worst,zgdokpevf,1,Catch,1938,0,ARVSVYBL46LC9,31,2,,1
14139,1,GB,blod,0,Test,3276,0,ARVSVYBL46LC9,32,2,o,1
14140,1,GB,thrishk,0,Test,4081,0,ARVSVYBL46LC9,33,2,i,0
14141,0,BG,vle,1,Test,4843,0,ARVSVYBL46LC9,34,2,e,0
14142,1,GB,frootp,0,Test,2855,0,ARVSVYBL46LC9,35,2,oo,1
14143,0,BG,lrug,1,Test,3160,0,ARVSVYBL46LC9,36,2,u,1
14144,1,worst,tmuhriz,1,Catch,2808,0,ARVSVYBL46LC9,37,2,,0
14145,1,GB,shrethk,0,Test,3670,0,ARVSVYBL46LC9,38,2,e,0
14192,1,GB,prad,0,Test,30269,1,AS68QSR9OKM0N,3,1,a,0
14193,0,GG,froom,0,Test,3215,1,AS68QSR9OKM0N,4,1,oo,0
14194,1,best,bressic,1,Catch,5630,1,AS68QSR9OKM0N,5,1,,1
14195,1,BB,shtopk,1,Test,5502,1,AS68QSR9OKM0N,6,1,o,0
