,ChoseViolation,Item,NumberIterations,Permutation,ReactionTime,Segment,Subject,TestedOn,TrainedOn,TrialNumber,Violates,ViolationPosition
59504,0,349,5,1,2097,d,AHZP05WVFXXCG,*DF,PlaceAssimilation,318,Voicing,0
59505,0,433,5,1,2071,ng,AHZP05WVFXXCG,*NF,PlaceAssimilation,319,Place,0
59506,1,358,5,1,2920,d,AHZP05WVFXXCG,*DF,PlaceAssimilation,320,Voicing,1
59507,0,460,5,1,2723,n,AHZP05WVFXXCG,*NF,PlaceAssimilation,321,Place,1
59509,0,436,5,1,2293,n,AHZP05WVFXXCG,*NF,PlaceAssimilation,323,Place,0
59510,0,385,5,1,2302,b,AHZP05WVFXXCG,*DF,PlaceAssimilation,324,Voicing,0
59512,1,403,5,1,4511,b,AHZP05WVFXXCG,*DF,PlaceAssimilation,326,Voicing,1
59513,0,454,5,1,1899,n,AHZP05WVFXXCG,*NF,PlaceAssimilation,327,Place,1
59515,0,412,5,1,2167,n,AHZP05WVFXXCG,*NF,PlaceAssimilation,329,Place,0
59517,0,406,5,1,2125,n,AHZP05WVFXXCG,*NF,PlaceAssimilation,331,Place,0
59518,1,391,5,1,3256,b,AHZP05WVFXXCG,*DF,PlaceAssimilation,332,Voicing,0
59520,1,388,5,1,4839,b,AHZP05WVFXXCG,*DF,PlaceAssimilation,334,Voicing,1
59521,0,442,5,1,2018,n,AHZP05WVFXXCG,*NF,PlaceAssimilation,335,Place,0
59523,0,415,5,1,1898,ng,AHZP05WVFXXCG,*NF,PlaceAssimilation,337,Place,0
59524,1,352,5,1,1996,d,AHZP05WVFXXCG,*DF,PlaceAssimilation,338,Voicing,0
59748,1,433,1,1,3807,ng,AIIA778I6CQZW,*NF,PlaceAssimilation,89,Place,0
59750,1,430,1,1,4943,n,AIIA778I6CQZW,*NF,PlaceAssimilation,91,Place,0
59751,1,397,1,1,2591,b,AIIA778I6CQZW,*DF,PlaceAssimilation,92,Voicing,0
59752,0,457,1,1,3719,ng,AIIA778I6CQZW,*NF,PlaceAssimilation,93,Place,1
59754,1,436,1,1,2575,n,AIIA778I6CQZW,*NF,PlaceAssimilation,95,Place,1
59755,1,370,1,1,2693,d,AIIA778I6CQZW,*DF,PlaceAssimilation,96,Voicing,0
59756,0,454,1,1,1912,n,AIIA778I6CQZW,*NF,PlaceAssimilation,97,Place,0
59757,1,367,1,1,2807,d,AIIA778I6CQZW,*DF,PlaceAssimilation,98,Voicing,0
59759,0,346,1,1,2111,d,AIIA778I6CQZW,*DF,PlaceAssimilation,100,Voicing,1
59760,1,460,1,1,1758,n,AIIA778I6CQZW,*NF,PlaceAssimilation,101,Place,0
59761,0,403,1,1,2031,b,AIIA778I6CQZW,*DF,PlaceAssimilation,102,Voicing,1
59763,0,379,1,1,2998,b,AIIA778I6CQZW,*DF,PlaceAssimilation,104,Voicing,1
59765,0,400,1,1,2651,b,AIIA778I6CQZW,*DF,PlaceAssimilation,106,Voicing,1
59766,1,451,1,1,3126,ng,AIIA778I6CQZW,*NF,PlaceAssimilation,107,Place,1
59767,1,373,1,1,8174,d,AIIA778I6CQZW,*DF,PlaceAssimilation,108,Voicing,1
59768,1,412,1,1,2062,n,AIIA778I6CQZW,*NF,PlaceAssimilation,109,Place,1
59771,0,355,1,1,2103,d,AIIA778I6CQZW,*DF,PlaceAssimilation,112,Voicing,1
59772,1,448,1,1,2119,n,AIIA778I6CQZW,*NF,PlaceAssimilation,113,Place,0
59773,0,394,1,1,1951,b,AIIA778I6CQZW,*DF,PlaceAssimilation,114,Voicing,1
59774,1,445,1,1,3079,ng,AIIA778I6CQZW,*NF,PlaceAssimilation,115,Place,1
59776,1,406,1,1,1878,n,AIIA778I6CQZW,*NF,PlaceAssimilation,117,Place,1
59777,0,358,1,1,2807,d,AIIA778I6CQZW,*DF,PlaceAssimilation,118,Voicing,1
59778,0,418,1,1,2295,n,AIIA778I6CQZW,*NF,PlaceAssimilation,119,Place,1
59779,1,349,1,1,2039,d,AIIA778I6CQZW,*DF,PlaceAssimilation,120,Voicing,0
59780,0,415,1,1,2527,ng,AIIA778I6CQZW,*NF,PlaceAssimilation,121,Place,1
59781,1,388,1,1,2175,b,AIIA778I6CQZW,*DF,PlaceAssimilation,122,Voicing,0
59782,1,442,1,1,2127,n,AIIA778I6CQZW,*NF,PlaceAssimilation,123,Place,1
59783,1,391,1,1,2342,b,AIIA778I6CQZW,*DF,PlaceAssimilation,124,Voicing,0
59784,0,463,1,1,2455,ng,AIIA778I6CQZW,*NF,PlaceAssimilation,125,Place,1
59785,1,364,1,1,1951,d,AIIA778I6CQZW,*DF,PlaceAssimilation,126,Voicing,0
59787,1,361,1,1,2242,d,AIIA778I6CQZW,*DF,PlaceAssimilation,128,Voicing,1
59788,1,439,1,1,2736,ng,AIIA778I6CQZW,*NF,PlaceAssimilation,129,Place,1
59789,0,382,1,1,2311,b,AIIA778I6CQZW,*DF,PlaceAssimilation,130,Voicing,1
59790,0,424,1,1,2334,n,AIIA778I6CQZW,*NF,PlaceAssimilation,131,Place,1
59791,1,352,1,1,1670,d,AIIA778I6CQZW,*DF,PlaceAssimilation,132,Voicing,0
59792,1,427,1,1,1440,ng,AIIA778I6CQZW,*NF,PlaceAssimilation,133,Place,0
59793,0,385,1,1,3334,b,AIIA778I6CQZW,*DF,PlaceAssimilation,134,Voicing,0
59794,0,421,1,1,5103,ng,AIIA778I6CQZW,*NF,PlaceAssimilation,135,Place,1
59796,0,409,1,1,2279,ng,AIIA778I6CQZW,*NF,PlaceAssimilation,137,Place,0
59797,1,376,1,1,1462,b,AIIA778I6CQZW,*DF,PlaceAssimilation,138,Voicing,0
60803,1,448,1,1,3824,n,ANA6D4XJOMR4I,*NF,PlaceAssimilation,90,Place,0
60804,0,349,1,1,2485,d,ANA6D4XJOMR4I,*DF,PlaceAssimilation,91,Voicing,1
60805,1,406,1,1,3437,n,ANA6D4XJOMR4I,*NF,PlaceAssimilation,92,Place,0
60806,1,361,1,1,2285,d,ANA6D4XJOMR4I,*DF,PlaceAssimilation,93,Voicing,0
60808,1,352,1,1,6614,d,ANA6D4XJOMR4I,*DF,PlaceAssimilation,95,Voicing,0
60809,0,415,1,1,2148,ng,ANA6D4XJOMR4I,*NF,PlaceAssimilation,96,Place,1
60812,0,346,1,1,6320,d,ANA6D4XJOMR4I,*DF,PlaceAssimilation,99,Voicing,1
60813,0,457,1,1,2015,ng,ANA6D4XJOMR4I,*NF,PlaceAssimilation,100,Place,0
60814,0,397,1,1,1785,b,ANA6D4XJOMR4I,*DF,PlaceAssimilation,101,Voicing,1
60815,0,442,1,1,1738,n,ANA6D4XJOMR4I,*NF,PlaceAssimilation,102,Place,1
60816,1,358,1,1,4047,d,ANA6D4XJOMR4I,*DF,PlaceAssimilation,103,Voicing,1
60817,0,424,1,1,4250,n,ANA6D4XJOMR4I,*NF,PlaceAssimilation,104,Place,0
60818,0,394,1,1,1769,b,ANA6D4XJOMR4I,*DF,PlaceAssimilation,105,Voicing,0
60820,0,403,1,1,2114,b,ANA6D4XJOMR4I,*DF,PlaceAssimilation,107,Voicing,0
60821,0,430,1,1,1550,n,ANA6D4XJOMR4I,*NF,PlaceAssimilation,108,Place,1
60823,0,439,1,1,3078,ng,ANA6D4XJOMR4I,*NF,PlaceAssimilation,110,Place,1
60824,0,364,1,1,1879,d,ANA6D4XJOMR4I,*DF,PlaceAssimilation,111,Voicing,1
60825,1,433,1,1,2597,ng,ANA6D4XJOMR4I,*NF,PlaceAssimilation,112,Place,1
60826,1,355,1,1,1871,d,ANA6D4XJOMR4I,*DF,PlaceAssimilation,113,Voicing,1
60827,1,463,1,1,3856,ng,ANA6D4XJOMR4I,*NF,PlaceAssimilation,114,Place,0
60829,0,445,1,1,4699,ng,ANA6D4XJOMR4I,*NF,PlaceAssimilation,116,Place,0
60830,1,373,1,1,2445,d,ANA6D4XJOMR4I,*DF,PlaceAssimilation,117,Voicing,1
60831,0,454,1,1,2433,n,ANA6D4XJOMR4I,*NF,PlaceAssimilation,118,Place,0
60832,1,400,1,1,1746,b,ANA6D4XJOMR4I,*DF,PlaceAssimilation,119,Voicing,0
60833,0,418,1,1,1699,n,ANA6D4XJOMR4I,*NF,PlaceAssimilation,120,Place,1
60835,0,421,1,1,2371,ng,ANA6D4XJOMR4I,*NF,PlaceAssimilation,122,Place,0
60836,0,367,1,1,2316,d,ANA6D4XJOMR4I,*DF,PlaceAssimilation,123,Voicing,1
60837,1,451,1,1,2188,ng,ANA6D4XJOMR4I,*NF,PlaceAssimilation,124,Place,0
60838,0,388,1,1,3062,b,ANA6D4XJOMR4I,*DF,PlaceAssimilation,125,Voicing,1
60839,1,460,1,1,1785,n,ANA6D4XJOMR4I,*NF,PlaceAssimilation,126,Place,0
60840,0,376,1,1,4129,b,ANA6D4XJOMR4I,*DF,PlaceAssimilation,127,Voicing,1
60841,0,412,1,1,4785,n,ANA6D4XJOMR4I,*NF,PlaceAssimilation,128,Place,0
60842,1,382,1,1,3641,b,ANA6D4XJOMR4I,*DF,PlaceAssimilation,129,Voicing,0
60843,0,436,1,1,2363,n,ANA6D4XJOMR4I,*NF,PlaceAssimilation,130,Place,1
60844,1,385,1,1,2238,b,ANA6D4XJOMR4I,*DF,PlaceAssimilation,131,Voicing,0
60845,0,409,1,1,2273,ng,ANA6D4XJOMR4I,*NF,PlaceAssimilation,132,Place,1
60846,1,379,1,1,3160,b,ANA6D4XJOMR4I,*DF,PlaceAssimilation,133,Voicing,1
60848,0,370,1,1,2957,d,ANA6D4XJOMR4I,*DF,PlaceAssimilation,135,Voicing,1
60849,0,427,1,1,2117,ng,ANA6D4XJOMR4I,*NF,PlaceAssimilation,136,Place,0
60850,1,391,1,1,1536,b,ANA6D4XJOMR4I,*DF,PlaceAssimilation,137,Voicing,1
61814,1,406,5,1,7491,n,AO7FM98CP90CL,*NF,PlaceAssimilation,289,Place,1
61815,1,367,5,1,2904,d,AO7FM98CP90CL,*DF,PlaceAssimilation,290,Voicing,1
61816,0,448,5,1,1934,n,AO7FM98CP90CL,*NF,PlaceAssimilation,291,Place,1
61817,0,373,5,1,1917,d,AO7FM98CP90CL,*DF,PlaceAssimilation,292,Voicing,1
61818,0,415,5,1,3666,ng,AO7FM98CP90CL,*NF,PlaceAssimilation,293,Place,0
61819,1,370,5,1,1799,d,AO7FM98CP90CL,*DF,PlaceAssimilation,294,Voicing,1
61823,0,397,5,1,1877,b,AO7FM98CP90CL,*DF,PlaceAssimilation,298,Voicing,0
61824,1,409,5,1,2272,ng,AO7FM98CP90CL,*NF,PlaceAssimilation,299,Place,1
61825,1,358,5,1,2290,d,AO7FM98CP90CL,*DF,PlaceAssimilation,300,Voicing,1
61826,1,424,5,1,2259,n,AO7FM98CP90CL,*NF,PlaceAssimilation,301,Place,1
61827,1,355,5,1,2270,d,AO7FM98CP90CL,*DF,PlaceAssimilation,302,Voicing,1
61830,0,442,5,1,1685,n,AO7FM98CP90CL,*NF,PlaceAssimilation,305,Place,0
61832,1,418,5,1,1475,n,AO7FM98CP90CL,*NF,PlaceAssimilation,307,Place,0
61834,0,460,5,1,2037,n,AO7FM98CP90CL,*NF,PlaceAssimilation,309,Place,0
61835,0,376,5,1,2025,b,AO7FM98CP90CL,*DF,PlaceAssimilation,310,Voicing,1
61836,1,439,5,1,2891,ng,AO7FM98CP90CL,*NF,PlaceAssimilation,311,Place,1
61837,1,346,5,1,2513,d,AO7FM98CP90CL,*DF,PlaceAssimilation,312,Voicing,1
61838,1,436,5,1,2385,n,AO7FM98CP90CL,*NF,PlaceAssimilation,313,Place,0
61839,0,388,5,1,1859,b,AO7FM98CP90CL,*DF,PlaceAssimilation,314,Voicing,0
61840,1,463,5,1,1527,ng,AO7FM98CP90CL,*NF,PlaceAssimilation,315,Place,1
61841,1,400,5,1,2135,b,AO7FM98CP90CL,*DF,PlaceAssimilation,316,Voicing,1
61842,1,433,5,1,4697,ng,AO7FM98CP90CL,*NF,PlaceAssimilation,317,Place,0
61843,1,379,5,1,1886,b,AO7FM98CP90CL,*DF,PlaceAssimilation,318,Voicing,1
61844,1,454,5,1,1575,n,AO7FM98CP90CL,*NF,PlaceAssimilation,319,Place,0
61845,0,394,5,1,1989,b,AO7FM98CP90CL,*DF,PlaceAssimilation,320,Voicing,0
61847,1,352,5,1,1459,d,AO7FM98CP90CL,*DF,PlaceAssimilation,322,Voicing,1
61848,0,457,5,1,3226,ng,AO7FM98CP90CL,*NF,PlaceAssimilation,323,Place,1
61849,1,385,5,1,2566,b,AO7FM98CP90CL,*DF,PlaceAssimilation,324,Voicing,0
61850,1,421,5,1,3727,ng,AO7FM98CP90CL,*NF,PlaceAssimilation,325,Place,1
61851,1,391,5,1,3737,b,AO7FM98CP90CL,*DF,PlaceAssimilation,326,Voicing,1
61852,1,430,5,1,5898,n,AO7FM98CP90CL,*NF,PlaceAssimilation,327,Place,0
61853,1,382,5,1,5766,b,AO7FM98CP90CL,*DF,PlaceAssimilation,328,Voicing,1
61855,1,361,5,1,3469,d,AO7FM98CP90CL,*DF,PlaceAssimilation,330,Voicing,1
61856,0,427,5,1,2295,ng,AO7FM98CP90CL,*NF,PlaceAssimilation,331,Place,1
61857,1,349,5,1,2317,d,AO7FM98CP90CL,*DF,PlaceAssimilation,332,Voicing,1
61858,0,451,5,1,1963,ng,AO7FM98CP90CL,*NF,PlaceAssimilation,333,Place,0
61860,1,445,5,1,1219,ng,AO7FM98CP90CL,*NF,PlaceAssimilation,335,Place,0
61861,1,364,5,1,1413,d,AO7FM98CP90CL,*DF,PlaceAssimilation,336,Voicing,0
61862,0,412,5,1,2662,n,AO7FM98CP90CL,*NF,PlaceAssimilation,337,Place,0
61863,1,403,5,1,31858,b,AO7FM98CP90CL,*DF,PlaceAssimilation,338,Voicing,1
63127,1,409,5,1,6909,ng,AP8OG80OLCCMC,*NF,PlaceAssimilation,289,Place,0
63128,1,361,5,1,2767,d,AP8OG80OLCCMC,*DF,PlaceAssimilation,290,Voicing,0
63129,0,445,5,1,1456,ng,AP8OG80OLCCMC,*NF,PlaceAssimilation,291,Place,0
63130,0,388,5,1,1452,b,AP8OG80OLCCMC,*DF,PlaceAssimilation,292,Voicing,1
63131,0,454,5,1,1722,n,AP8OG80OLCCMC,*NF,PlaceAssimilation,293,Place,0
63133,0,433,5,1,2223,ng,AP8OG80OLCCMC,*NF,PlaceAssimilation,295,Place,0
63134,1,370,5,1,1399,d,AP8OG80OLCCMC,*DF,PlaceAssimilation,296,Voicing,0
63135,0,406,5,1,1571,n,AP8OG80OLCCMC,*NF,PlaceAssimilation,297,Place,0
63136,1,394,5,1,1126,b,AP8OG80OLCCMC,*DF,PlaceAssimilation,298,Voicing,0
63137,0,460,5,1,1160,n,AP8OG80OLCCMC,*NF,PlaceAssimilation,299,Place,0
63138,1,385,5,1,1272,b,AP8OG80OLCCMC,*DF,PlaceAssimilation,300,Voicing,0
63139,0,430,5,1,1143,n,AP8OG80OLCCMC,*NF,PlaceAssimilation,301,Place,0
63141,1,427,5,1,1141,ng,AP8OG80OLCCMC,*NF,PlaceAssimilation,303,Place,1
63142,1,352,5,1,1110,d,AP8OG80OLCCMC,*DF,PlaceAssimilation,304,Voicing,0
63143,0,436,5,1,1227,n,AP8OG80OLCCMC,*NF,PlaceAssimilation,305,Place,0
63144,0,379,5,1,1436,b,AP8OG80OLCCMC,*DF,PlaceAssimilation,306,Voicing,1
63146,0,349,5,1,1095,d,AP8OG80OLCCMC,*DF,PlaceAssimilation,308,Voicing,1
63148,1,397,5,1,1133,b,AP8OG80OLCCMC,*DF,PlaceAssimilation,310,Voicing,0
63149,1,457,5,1,1071,ng,AP8OG80OLCCMC,*NF,PlaceAssimilation,311,Place,1
63150,0,367,5,1,1120,d,AP8OG80OLCCMC,*DF,PlaceAssimilation,312,Voicing,0
63151,1,421,5,1,1727,ng,AP8OG80OLCCMC,*NF,PlaceAssimilation,313,Place,0
63152,0,403,5,1,1486,b,AP8OG80OLCCMC,*DF,PlaceAssimilation,314,Voicing,0
63153,0,418,5,1,1439,n,AP8OG80OLCCMC,*NF,PlaceAssimilation,315,Place,1
63155,0,448,5,1,1273,n,AP8OG80OLCCMC,*NF,PlaceAssimilation,317,Place,1
63157,0,442,5,1,1236,n,AP8OG80OLCCMC,*NF,PlaceAssimilation,319,Place,0
63158,1,358,5,1,1345,d,AP8OG80OLCCMC,*DF,PlaceAssimilation,320,Voicing,0
63159,1,463,5,1,1334,ng,AP8OG80OLCCMC,*NF,PlaceAssimilation,321,Place,1
63160,1,382,5,1,1096,b,AP8OG80OLCCMC,*DF,PlaceAssimilation,322,Voicing,0
63161,1,415,5,1,1015,ng,AP8OG80OLCCMC,*NF,PlaceAssimilation,323,Place,0
63162,0,346,5,1,1355,d,AP8OG80OLCCMC,*DF,PlaceAssimilation,324,Voicing,1
63164,0,400,5,1,997,b,AP8OG80OLCCMC,*DF,PlaceAssimilation,326,Voicing,1
63165,1,451,5,1,1646,ng,AP8OG80OLCCMC,*NF,PlaceAssimilation,327,Place,0
63166,1,376,5,1,989,b,AP8OG80OLCCMC,*DF,PlaceAssimilation,328,Voicing,0
63168,0,364,5,1,1574,d,AP8OG80OLCCMC,*DF,PlaceAssimilation,330,Voicing,1
63170,1,391,5,1,1625,b,AP8OG80OLCCMC,*DF,PlaceAssimilation,332,Voicing,0
63171,1,412,5,1,1335,n,AP8OG80OLCCMC,*NF,PlaceAssimilation,333,Place,0
63172,0,373,5,1,1211,d,AP8OG80OLCCMC,*DF,PlaceAssimilation,334,Voicing,0
63173,1,439,5,1,1207,ng,AP8OG80OLCCMC,*NF,PlaceAssimilation,335,Place,0
63174,1,355,5,1,1196,d,AP8OG80OLCCMC,*DF,PlaceAssimilation,336,Voicing,1
63175,1,424,5,1,1056,n,AP8OG80OLCCMC,*NF,PlaceAssimilation,337,Place,0
63473,0,433,5,0,6240,ng,APOJZXPK6RHEZ,*NF,Devoicing,289,Place,1
63474,0,400,5,0,4016,b,APOJZXPK6RHEZ,*DF,Devoicing,290,Voicing,0
63475,0,454,5,0,2822,n,APOJZXPK6RHEZ,*NF,Devoicing,291,Place,1
63476,1,352,5,0,2393,d,APOJZXPK6RHEZ,*DF,Devoicing,292,Voicing,1
63477,0,442,5,0,2391,n,APOJZXPK6RHEZ,*NF,Devoicing,293,Place,1
63479,0,439,5,0,2161,ng,APOJZXPK6RHEZ,*NF,Devoicing,295,Place,1
63480,1,370,5,0,2018,d,APOJZXPK6RHEZ,*DF,Devoicing,296,Voicing,0
63481,0,445,5,0,2495,ng,APOJZXPK6RHEZ,*NF,Devoicing,297,Place,0
63482,0,373,5,0,1388,d,APOJZXPK6RHEZ,*DF,Devoicing,298,Voicing,1
63483,0,421,5,0,1306,ng,APOJZXPK6RHEZ,*NF,Devoicing,299,Place,1
63484,0,394,5,0,1789,b,APOJZXPK6RHEZ,*DF,Devoicing,300,Voicing,0
63485,0,409,5,0,1397,ng,APOJZXPK6RHEZ,*NF,Devoicing,301,Place,1
63487,1,424,5,0,2498,n,APOJZXPK6RHEZ,*NF,Devoicing,303,Place,1
63488,1,364,5,0,2307,d,APOJZXPK6RHEZ,*DF,Devoicing,304,Voicing,1
63491,0,412,5,0,2393,n,APOJZXPK6RHEZ,*NF,Devoicing,307,Place,0
63492,1,358,5,0,2652,d,APOJZXPK6RHEZ,*DF,Devoicing,308,Voicing,1
63493,0,457,5,0,2594,ng,APOJZXPK6RHEZ,*NF,Devoicing,309,Place,0
63494,0,382,5,0,2043,b,APOJZXPK6RHEZ,*DF,Devoicing,310,Voicing,1
63495,0,418,5,0,1889,n,APOJZXPK6RHEZ,*NF,Devoicing,311,Place,0
63498,1,391,5,0,3484,b,APOJZXPK6RHEZ,*DF,Devoicing,314,Voicing,0
63499,0,430,5,0,1834,n,APOJZXPK6RHEZ,*NF,Devoicing,315,Place,1
63500,0,349,5,0,1271,d,APOJZXPK6RHEZ,*DF,Devoicing,316,Voicing,1
63501,0,448,5,0,2011,n,APOJZXPK6RHEZ,*NF,Devoicing,317,Place,1
63502,1,361,5,0,2725,d,APOJZXPK6RHEZ,*DF,Devoicing,318,Voicing,1
63503,0,463,5,0,1579,ng,APOJZXPK6RHEZ,*NF,Devoicing,319,Place,1
63504,0,385,5,0,2237,b,APOJZXPK6RHEZ,*DF,Devoicing,320,Voicing,0
63505,0,427,5,0,3017,ng,APOJZXPK6RHEZ,*NF,Devoicing,321,Place,0
63506,0,403,5,0,4218,b,APOJZXPK6RHEZ,*DF,Devoicing,322,Voicing,1
63508,0,376,5,0,2735,b,APOJZXPK6RHEZ,*DF,Devoicing,324,Voicing,1
63509,1,406,5,0,1399,n,APOJZXPK6RHEZ,*NF,Devoicing,325,Place,0
63510,0,397,5,0,4199,b,APOJZXPK6RHEZ,*DF,Devoicing,326,Voicing,0
63511,0,415,5,0,1575,ng,APOJZXPK6RHEZ,*NF,Devoicing,327,Place,0
63512,1,379,5,0,1735,b,APOJZXPK6RHEZ,*DF,Devoicing,328,Voicing,0
63514,1,355,5,0,3904,d,APOJZXPK6RHEZ,*DF,Devoicing,330,Voicing,0
63515,0,460,5,0,1650,n,APOJZXPK6RHEZ,*NF,Devoicing,331,Place,1
63516,1,346,5,0,2611,d,APOJZXPK6RHEZ,*DF,Devoicing,332,Voicing,1
63518,1,367,5,0,2083,d,APOJZXPK6RHEZ,*DF,Devoicing,334,Voicing,1
63519,0,451,5,0,1870,ng,APOJZXPK6RHEZ,*NF,Devoicing,335,Place,0
63521,0,436,5,0,1846,n,APOJZXPK6RHEZ,*NF,Devoicing,337,Place,1
63522,1,388,5,0,3437,b,APOJZXPK6RHEZ,*DF,Devoicing,338,Voicing,1
64896,0,454,5,1,10956,n,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,289,Place,1
64897,0,382,5,1,7307,b,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,290,Voicing,1
64898,0,418,5,1,3255,n,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,291,Place,1
64899,0,376,5,1,3031,b,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,292,Voicing,1
64901,0,394,5,1,3517,b,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,294,Voicing,0
64902,0,451,5,1,2534,ng,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,295,Place,0
64903,0,367,5,1,2825,d,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,296,Voicing,1
64904,1,439,5,1,2373,ng,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,297,Place,0
64905,1,349,5,1,2243,d,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,298,Voicing,1
64910,0,430,5,1,2222,n,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,303,Place,1
64911,1,358,5,1,3231,d,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,304,Voicing,0
64912,1,427,5,1,2913,ng,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,305,Place,0
64913,1,361,5,1,2270,d,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,306,Voicing,1
64914,0,457,5,1,3550,ng,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,307,Place,1
64915,0,391,5,1,6610,b,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,308,Voicing,1
64916,0,436,5,1,3146,n,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,309,Place,0
64917,1,355,5,1,3557,d,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,310,Voicing,1
64918,0,406,5,1,2678,n,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,311,Place,0
64920,0,412,5,1,2134,n,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,313,Place,1
64921,1,385,5,1,2374,b,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,314,Voicing,0
64922,1,460,5,1,3619,n,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,315,Place,1
64923,0,403,5,1,3763,b,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,316,Voicing,1
64924,0,415,5,1,1831,ng,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,317,Place,1
64925,0,370,5,1,3456,d,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,318,Voicing,1
64926,0,448,5,1,2017,n,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,319,Place,1
64927,1,373,5,1,1992,d,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,320,Voicing,1
64928,1,421,5,1,2505,ng,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,321,Place,1
64929,1,346,5,1,2126,d,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,322,Voicing,1
64931,0,397,5,1,2016,b,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,324,Voicing,1
64932,0,424,5,1,2283,n,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,325,Place,1
64933,1,364,5,1,1764,d,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,326,Voicing,1
64934,1,445,5,1,2790,ng,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,327,Place,1
64936,1,442,5,1,1965,n,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,329,Place,1
64938,0,409,5,1,1750,ng,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,331,Place,1
64939,1,379,5,1,2913,b,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,332,Voicing,1
64940,1,433,5,1,2110,ng,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,333,Place,1
64941,1,352,5,1,2698,d,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,334,Voicing,1
64942,0,463,5,1,1816,ng,ARSXA2ZPDMVVL,*NF,PlaceAssimilation,335,Place,1
64943,0,388,5,1,3465,b,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,336,Voicing,0
64945,1,400,5,1,2617,b,ARSXA2ZPDMVVL,*DF,PlaceAssimilation,338,Voicing,0
66396,0,397,1,0,38852,b,AVI7K876BV3QL,*DF,Devoicing,89,Voicing,0
66398,0,355,1,0,4675,d,AVI7K876BV3QL,*DF,Devoicing,91,Voicing,0
66399,0,412,1,0,3475,n,AVI7K876BV3QL,*NF,Devoicing,92,Place,1
66402,1,358,1,0,4001,d,AVI7K876BV3QL,*DF,Devoicing,95,Voicing,1
66403,1,436,1,0,2418,n,AVI7K876BV3QL,*NF,Devoicing,96,Place,1
66404,1,367,1,0,7731,d,AVI7K876BV3QL,*DF,Devoicing,97,Voicing,1
66405,0,424,1,0,5819,n,AVI7K876BV3QL,*NF,Devoicing,98,Place,1
66406,1,385,1,0,3507,b,AVI7K876BV3QL,*DF,Devoicing,99,Voicing,1
66408,1,403,1,0,2226,b,AVI7K876BV3QL,*DF,Devoicing,101,Voicing,0
66410,1,379,1,0,3002,b,AVI7K876BV3QL,*DF,Devoicing,103,Voicing,0
66411,0,454,1,0,3669,n,AVI7K876BV3QL,*NF,Devoicing,104,Place,1
66412,1,400,1,0,3858,b,AVI7K876BV3QL,*DF,Devoicing,105,Voicing,0
66413,0,442,1,0,2162,n,AVI7K876BV3QL,*NF,Devoicing,106,Place,0
66415,1,433,1,0,2258,ng,AVI7K876BV3QL,*NF,Devoicing,108,Place,1
66416,1,382,1,0,2971,b,AVI7K876BV3QL,*DF,Devoicing,109,Voicing,0
66417,1,451,1,0,2668,ng,AVI7K876BV3QL,*NF,Devoicing,110,Place,1
66419,0,427,1,0,2403,ng,AVI7K876BV3QL,*NF,Devoicing,112,Place,1
66420,1,370,1,0,3059,d,AVI7K876BV3QL,*DF,Devoicing,113,Voicing,1
66421,1,409,1,0,2203,ng,AVI7K876BV3QL,*NF,Devoicing,114,Place,1
66422,1,373,1,0,2083,d,AVI7K876BV3QL,*DF,Devoicing,115,Voicing,1
