Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3FNQ1JLJC5UMUQQN0VYDEMMHUBITMB,2015-06-16 15:18:32 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,373ERPL3YO8KXF9MVGURBSMRAWDRTR
38TUNLZ37CR66T0383RA2E28P69TVJ,2015-06-16 15:18:32 -0700,2015-06-16 19:32:35 -0700,AssignmentPayment,,A3RCBCLDULJBVF,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3VZLGYJEYLA0GN4XA7P1MY9WW9JXZ8
3A276MS28HTOAO1U8BRYW71N9MMPGV,2015-06-16 15:18:32 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3VZLGYJEYLA0GN4XA7P1MY9WW9JXZ8
3RRFY9VRCUJB414GNDIDBVRNLM1KC4,2015-06-16 15:18:33 -0700,2015-06-16 18:41:10 -0700,AssignmentPayment,,A1VI0LLY8JO8XO,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3137ONMDKG5RJ6IBPABKD28J5DFGEU
3Q7VJPL7HP9N5X7QJIVX8ZNEA6UFX9,2015-06-16 15:18:33 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3137ONMDKG5RJ6IBPABKD28J5DFGEU
3P17PD1XJ8M7TDQ970Y4QLB613T907,2015-06-16 15:18:33 -0700,2015-06-16 19:28:30 -0700,AssignmentPayment,,A16TB6KOY5OX79,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3VD82FOHKQO0ELFVH2IXSNHIBNSOCV
3R5UHHFGSTFI7NTCLIWQ61V0E7C4LP,2015-06-16 15:18:33 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3VD82FOHKQO0ELFVH2IXSNHIBNSOCV
3A7G6XCI71TEPNTNMN2I994LY1D92R,2015-06-16 15:18:33 -0700,2015-06-16 17:30:19 -0700,AssignmentPayment,,A1N35VV9QURKHX,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3HWRJOOET52U9BR2KA512GRMTO8SEP
3KKRF1TCJZA8VNWXXVC5JTZPJ2C4NR,2015-06-16 15:18:33 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3HWRJOOET52U9BR2KA512GRMTO8SEP
33XOHCYG6Q59RBXCJK8VSBCE7OVC0Q,2015-06-16 15:18:34 -0700,2015-06-16 19:38:51 -0700,AssignmentPayment,,A1R7TK9LKSM72O,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,30OG32W0SUBXTYZXCEOF3MHG6P0NE8
3UI1CATC9LEFQABVNGUX9DFA5917LB,2015-06-16 15:18:34 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,30OG32W0SUBXTYZXCEOF3MHG6P0NE8
31UTDWZ5VICQ1ZOUJ4O81JRQ6YEKEX,2015-06-16 15:18:34 -0700,2015-06-16 17:23:41 -0700,AssignmentPayment,,A19KF02ULCISTQ,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3OS46CRSLFZ6OOFR8NR81FJGBUF6VO
3QAGV21MUHDCAS75K0JI5K3PI6SFZ6,2015-06-16 15:18:34 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3OS46CRSLFZ6OOFR8NR81FJGBUF6VO
3K446CUD247MVNITOE94Z8AG54WSY1,2015-06-16 15:18:34 -0700,2015-06-16 18:03:02 -0700,AssignmentPayment,,AMPFH3OAXMTT0,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ZGVPD4G6THTZ6VD5XO4XVOQJDVZTR
35EC8OVYRNVGGQFU1HZM4KODR96OJG,2015-06-16 15:18:34 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ZGVPD4G6THTZ6VD5XO4XVOQJDVZTR
3JQCHWDAESHI7DOQEF8EJ1CQIZTFKA,2015-06-16 15:18:35 -0700,2015-06-16 19:48:47 -0700,AssignmentPayment,,A3NN4CTXTEHDOD,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3H7Z272LX77B2PL29FOBK6CVF13PLU
3IKF1BKJ6TUOQXB08AQ6XQ5929SB5D,2015-06-16 15:18:35 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3H7Z272LX77B2PL29FOBK6CVF13PLU
36J6NYFPS2I1O1MM9A16NV6SBXCIBK,2015-06-16 15:18:35 -0700,2015-06-16 20:28:15 -0700,AssignmentPayment,,A77K8W55MJEKX,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3OHYZ19UGC5CL6IXXOM6MSRUBK8AOG
3HBYBLVNEWHBIDO4I74LIG6MPR8DW3,2015-06-16 15:18:35 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3OHYZ19UGC5CL6IXXOM6MSRUBK8AOG
3JNIACDRGZ2CSQ4YW9D608FZR4HVJF,2015-06-16 15:18:35 -0700,2015-06-16 20:02:13 -0700,AssignmentPayment,,AEWJSYEXHW37F,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3907X2AHF05513ZUZ9665ADM91CP25
31W7K3F82P1TALOPQ2TMSD4ZKZ0R41,2015-06-16 15:18:35 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3907X2AHF05513ZUZ9665ADM91CP25
33NLD1X8D5POS7OBSSYWIK1RXXEQI5,2015-06-16 15:18:35 -0700,2015-06-16 20:08:46 -0700,AssignmentPayment,,A1GAKTZ7E5Y3K2,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3QECW5O0KH1VSSBOY9HO8RHVIEMT5D
3LN7QL79OH1HV9STLGSMW9IJ0C6M3O,2015-06-16 15:18:35 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3QECW5O0KH1VSSBOY9HO8RHVIEMT5D
3O3XYW91UJCGNL0QY7C9BZ5T4MFC2A,2015-06-16 15:18:36 -0700,2015-06-16 19:45:44 -0700,AssignmentPayment,,A1U6A617Q95MTZ,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3WI0P0II61SDGQDP9QUC6O457APDRU
3NXYAU780R95EAEGZTACM5JZA417ND,2015-06-16 15:18:36 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3WI0P0II61SDGQDP9QUC6O457APDRU
3F9GHAITOX9OLDKLPZEW1MC2JETKGE,2015-06-16 15:18:36 -0700,2015-06-16 17:52:20 -0700,AssignmentPayment,,AH6PQTU8QFO8U,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3C2NJ6JBKAH5YINHJUTE1L8R9MC2NN
3QY9X9CUI78LTWISN9G8VBJP66FG1H,2015-06-16 15:18:36 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3C2NJ6JBKAH5YINHJUTE1L8R9MC2NN
33J708RS6C0LPLKICIWW6X0ORKOY55,2015-06-16 15:18:36 -0700,2015-06-16 19:09:43 -0700,AssignmentPayment,,A1H2JCEFD6EMVS,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,34BBWHLWHABZWXAX0Y5TKKSZRUBWIH
3S42HON58OKDF5OFSO5UVV6M4CFTQY,2015-06-16 15:18:36 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,34BBWHLWHABZWXAX0Y5TKKSZRUBWIH
3XKH9HXU1Q8QQZFD2LVX4E2RO0BC46,2015-06-16 15:18:37 -0700,2015-06-16 17:33:18 -0700,AssignmentPayment,,A2JSZ35FXZ38WZ,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3LPW2N6LKT2AS5QDYE7YDN3X1SX5UK
3KVIOQYEVHX5HVQTF8N4QUOUAJ27P9,2015-06-16 15:18:37 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3LPW2N6LKT2AS5QDYE7YDN3X1SX5UK
333KFK51CI4QDSZN563LHLCIVAVT0Q,2015-06-16 15:18:37 -0700,2015-06-16 18:59:40 -0700,AssignmentPayment,,A1S88VQY8G8CNC,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3XIQGXAUMC8HWDYRRCXIVEGXMG7X7H
3O25NLTI5JMMBG3U42BZKZ15VYBOLI,2015-06-16 15:18:37 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3XIQGXAUMC8HWDYRRCXIVEGXMG7X7H
3JO0HI0BE8POS18AQ1L62O1JIF994N,2015-06-16 15:18:37 -0700,2015-06-16 19:07:38 -0700,AssignmentPayment,,ABR2LRQVCQS11,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3OCHAWUVGOK5RS5BA6MRZJLJS07XKN
3HIBTXKIEPY8Y88ADAPXNI4KJHD4PN,2015-06-16 15:18:37 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3OCHAWUVGOK5RS5BA6MRZJLJS07XKN
3YKF2JRV0J8NFD5D90GDNKF4DHFTZJ,2015-06-16 15:18:38 -0700,2015-06-16 19:45:29 -0700,AssignmentPayment,,A63V6R7QCF03O,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,36V4Q8R5ZK0G8J42944FKOHUK2KQMT
3BP9IPIFPT9TCAXDY2CDUZTGG33PKY,2015-06-16 15:18:38 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,36V4Q8R5ZK0G8J42944FKOHUK2KQMT
3X0OAUF5EGC5KUZU1UXV0MHUJG9U1M,2015-06-16 15:18:38 -0700,2015-06-16 20:40:28 -0700,AssignmentPayment,,A2SYRFPPV9WDEG,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,34PGFRQONOBVR8U3IGQTWL7Z491JWH
3ZIOFN2TLKFO2YXGJEPT9CLK58YPM3,2015-06-16 15:18:38 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,34PGFRQONOBVR8U3IGQTWL7Z491JWH
33FV9N8BB02TC4KX41X2A9JDLYVWIF,2015-06-16 15:18:38 -0700,2015-06-16 18:25:04 -0700,AssignmentPayment,,AOIK8K4X34LGR,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ZPBJO59KP10RWZMDLIISK2ZK1QDHW
3C0ACLZJK3CKT45Y5DO88IHPS1OS36,2015-06-16 15:18:38 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3ZPBJO59KP10RWZMDLIISK2ZK1QDHW
3HYJ2259VEYKIZAL44IENPYQD2KWKQ,2015-06-16 15:18:38 -0700,2015-06-16 20:59:39 -0700,AssignmentPayment,,A1F8MOWCCVDIH2,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3IRIK4HM3AKAPF9RH6W3BNVRQNZC6V
3TKLX9SQRZMN7JS2JWC1NFF96XFS5W,2015-06-16 15:18:38 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3IRIK4HM3AKAPF9RH6W3BNVRQNZC6V
32DU0YB8LVT2H4QGFNEZMYPIYRLKI6,2015-06-16 15:18:39 -0700,2015-06-16 18:35:27 -0700,AssignmentPayment,,A3DZ85L2U5NU8U,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,354P56DE9K390WCSX2RVW6Z57197SN
3W7QHKXIBEFH3ZW7ADURJ4YM4QTG39,2015-06-16 15:18:39 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,354P56DE9K390WCSX2RVW6Z57197SN
3P9WE2CHXCSOZF9F0TPNSAPEKZG15B,2015-06-16 15:18:39 -0700,2015-06-16 20:41:46 -0700,AssignmentPayment,,A1WCAXCHWZPTFQ,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,326O153BMIYO7M8KNKAC7H5MSL4DEM
3I5AN9Q2LG057MS9NTA5IFDL86XWQR,2015-06-16 15:18:39 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,326O153BMIYO7M8KNKAC7H5MSL4DEM
3G4GLA5B5ATCO31P9OX52VD41Q9REY,2015-06-16 15:18:39 -0700,2015-06-16 19:20:42 -0700,AssignmentPayment,,AJD5HSZS50NBC,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3G5F9DBFOPXMLDZ846ICY686K81VHK
3B914HGWHPRIG2ZM6NNV0ANYF75MZL,2015-06-16 15:18:39 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3G5F9DBFOPXMLDZ846ICY686K81VHK
30UK79JD7F63MJNYOM4KQU3AB5B17Q,2015-06-16 15:18:40 -0700,2015-06-16 18:13:49 -0700,AssignmentPayment,,A1JE8JMKJBVHNH,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3TDXMTX3CBU12IVR9GSPMQTM3SR6IZ
3W11T4GQLJLHK27MFXZADFSMQUIWSG,2015-06-16 15:18:40 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3TDXMTX3CBU12IVR9GSPMQTM3SR6IZ
33ZL5B7IAIS27OCO9PELZMLXE6F968,2015-06-16 15:18:40 -0700,2015-06-16 20:56:28 -0700,AssignmentPayment,,A1MNN5GWDKMOK1,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3A4NIXBJ76Z5HMOPHZWJ32I0AWZLM1
31W7K3F82P1TALOPQ2TMSD4ZKZ14RF,2015-06-16 15:18:40 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3A4NIXBJ76Z5HMOPHZWJ32I0AWZLM1
3H696GU6XJLFY2EZSVJ8V0G4P13QKG,2015-06-16 15:18:40 -0700,2015-06-16 17:34:57 -0700,AssignmentPayment,,A3CCO8URBT9YAP,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,351SEKWQS0HMJA0X4IYVKPAV1NXDMD
327IB90GVDBK9OFXZZGFB6G3E8XM5E,2015-06-16 15:18:40 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,351SEKWQS0HMJA0X4IYVKPAV1NXDMD
3ONECI3SDW7PB2VC24BJJ0HOK1598U,2015-06-16 15:18:41 -0700,2015-06-16 21:04:48 -0700,AssignmentPayment,,AI73488LTDOU0,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3QIYRE09Y3HY9X5L0QT0W2YMHG51NC
3XNDFT385AD6Q01HURYHSS5H8KY4TS,2015-06-16 15:18:41 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3QIYRE09Y3HY9X5L0QT0W2YMHG51NC
3ZCHORITM8VEH0P5ZXVF1N7JYTWBRI,2015-06-16 15:18:41 -0700,2015-06-16 17:50:13 -0700,AssignmentPayment,,A9HQFM0BWPHUI,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3LOTDFNYA7ZFM687ZQZ8HNF7B2SFWI
30UOCEAJGADMN6HPA31Y6UPNB0O7CW,2015-06-16 15:18:41 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3LOTDFNYA7ZFM687ZQZ8HNF7B2SFWI
37NVO418KE15NXZRYC1SU22U9CPE42,2015-06-16 15:18:41 -0700,2015-06-16 18:56:35 -0700,AssignmentPayment,,A1JL8N1PWIFDH2,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3G5W44VEU7IU56ALLWMNBXLOPAIGKL
38OPVM8H9WK9VEEMU5LO4QF059R9PO,2015-06-16 15:18:41 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3G5W44VEU7IU56ALLWMNBXLOPAIGKL
3CM9J44PJ2J66YMTAFR5BEIZBYLE89,2015-06-16 15:18:42 -0700,2015-06-16 17:31:22 -0700,AssignmentPayment,,A10PDD2KU7GRST,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3JNQLM5FT4MFAIKW7HDZOT424RJL2B
3OTRHIR70HZ7N67TBMU890GXUCC9TT,2015-06-16 15:18:42 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3JNQLM5FT4MFAIKW7HDZOT424RJL2B
3GJ7UD4TG75AWGIG24YTX8OBIKMGQ3,2015-06-16 15:18:42 -0700,2015-06-16 17:34:58 -0700,AssignmentPayment,,A3JJ55XWL5G70U,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3MTMREQS4VIKQFRZOADG3M4GEMCWAJ
3VURTDY1HTE9PIKFNKDEBWBJUQFCBN,2015-06-16 15:18:42 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3MTMREQS4VIKQFRZOADG3M4GEMCWAJ
3395U50T7NJ1UXD9OYBEOFWRH0NU3E,2015-06-16 15:18:42 -0700,2015-06-16 19:18:40 -0700,AssignmentPayment,,A1HDRB3VB48WJ8,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,36AHBNMV1RCMDRPBNLM6EKX2AXBDY3
3EFMZ1YKRF5C21ISWU461GAP08DPOI,2015-06-16 15:18:42 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,36AHBNMV1RCMDRPBNLM6EKX2AXBDY3
3YEJ4BKAUR96TW32NELNYAF0PVFZC6,2015-06-16 15:18:42 -0700,2015-06-16 20:23:15 -0700,AssignmentPayment,,A3SYE52V5C9WVL,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3IHR8NYAM71F4HEH3NPUYPAKTF84PG
3TPE4SSULVBCOF4GE7QWUZOHKTAUXO,2015-06-16 15:18:42 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3IHR8NYAM71F4HEH3NPUYPAKTF84PG
3KWMNSABZ5HYOTZEQNB12HXD96DQO0,2015-06-16 15:18:43 -0700,2015-06-16 17:44:51 -0700,AssignmentPayment,,A3PUU1XU4C1A3V,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3JZQSN0I3QAJPKI7KLVQVKTJHE3FGK
31LDBCHFJVC3ABH92PTWNML504GM95,2015-06-16 15:18:43 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3JZQSN0I3QAJPKI7KLVQVKTJHE3FGK
35RYZ0PNR54F8NAOPGVU22QU27FWMV,2015-06-16 15:18:43 -0700,2015-06-16 17:58:18 -0700,AssignmentPayment,,A3CVX7GHF3B65Q,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3BWI6RSP7G98QD7AW77Q7PVQ6A5E7Y
3459QGZM1202UN6L7PRYLZT5X3AS7B,2015-06-16 15:18:43 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3BWI6RSP7G98QD7AW77Q7PVQ6A5E7Y
38HXJYOODF2LQUNGJ5RIOYF3A7SZEZ,2015-06-16 15:18:43 -0700,2015-06-16 17:50:33 -0700,AssignmentPayment,,AVPBRXMDJXPDC,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3LEIZ60CDJZAFRMZ7RJN6VNEP62Z91
3TSZG589YNF1TA4VFPEHRK4SST8UZL,2015-06-16 15:18:43 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,3LEIZ60CDJZAFRMZ7RJN6VNEP62Z91
3UFY08UHGAQM9WXTU8NYS83C087GSS,2015-06-16 15:18:44 -0700,2015-06-16 17:58:46 -0700,AssignmentPayment,,A11HK2XJZAXPPX,-1.100,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,39O5D9O87TSBSWM9Y4Y54KJ7GW9C31
3R4U7SL5VC224FIZ1G4K6MZJXBRCDU,2015-06-16 15:18:44 -0700,2015-06-16 20:30:30 -0700,FeePayment,,Mechanical Turk,-0.110,3MQKOF1EE2OG12WHIIZG43G3K1HWDV,39O5D9O87TSBSWM9Y4Y54KJ7GW9C31
3VNY3QBC4YTL5LLWVPG40L50CEY1A0,2015-06-16 17:24:05 -0700,2015-06-17 00:32:00 -0700,AssignmentPayment,,A39E9936894TJR,-0.750,3SD15I2WD2UKPVFEYBG0T0VE5WG364,3QBD8R3Z21JXJH2GONCF9P5UJOW4OB
3YR21A1TIWDXCUOQ9S4FO2CTPYTWV2,2015-06-16 17:24:05 -0700,2015-06-17 02:24:36 -0700,FeePayment,,Mechanical Turk,-0.075,3SD15I2WD2UKPVFEYBG0T0VE5WG364,3QBD8R3Z21JXJH2GONCF9P5UJOW4OB
34INXOCP27JZZ2VEPRPHNJD5YI3Z3U,2015-06-17 12:21:07 -0700,2015-06-17 12:21:07 -0700,Prepayment,Visa (last 4 digits: 4790),A2LD8A4LBTYELX,72.000,,
33FV9N8BB02TC4KX41X2A9JDL0UWII,2015-06-17 11:02:41 -0700,2015-06-17 17:09:48 -0700,AssignmentPayment,,A31LPSIQ9A7RWV,-0.750,3SX4X51T809AYMK37MH4X8VBW7MAOI,3S0TNUHWKTI7YLYTAHOCF790HZED8T
3C0ACLZJK3CKT45Y5DO88IHPS3NS39,2015-06-17 11:02:41 -0700,2015-06-17 20:48:03 -0700,FeePayment,,Mechanical Turk,-0.075,3SX4X51T809AYMK37MH4X8VBW7MAOI,3S0TNUHWKTI7YLYTAHOCF790HZED8T
3YT9QTP7FLN6K353F7XJBADAV619EV,2015-06-17 11:02:42 -0700,2015-06-17 18:56:19 -0700,AssignmentPayment,,A3NB806QUINGG4,-0.750,3SX4X51T809AYMK37MH4X8VBW7MAOI,3ZR9AIQJUB9CG0AXM2A4JO9CLOF40Q
3T9OIRYLAUA2CCAG0JNZEG6YTII4ZA,2015-06-17 11:02:42 -0700,2015-06-17 20:48:03 -0700,FeePayment,,Mechanical Turk,-0.075,3SX4X51T809AYMK37MH4X8VBW7MAOI,3ZR9AIQJUB9CG0AXM2A4JO9CLOF40Q
3YKF2JRV0J8NFD5D90GDNKF4DJETZM,2015-06-17 11:02:42 -0700,2015-06-17 18:45:36 -0700,AssignmentPayment,,A3QJ92GPB3PAGJ,-0.750,3SX4X51T809AYMK37MH4X8VBW7MAOI,3X65QVEQI0NS80CY4A2506DOGZ7CLK
3BP9IPIFPT9TCAXDY2CDUZTGG52PK1,2015-06-17 11:02:42 -0700,2015-06-17 20:48:03 -0700,FeePayment,,Mechanical Turk,-0.075,3SX4X51T809AYMK37MH4X8VBW7MAOI,3X65QVEQI0NS80CY4A2506DOGZ7CLK
3IE8B24MP8VKQ9FVWTKNO53U4349LK,2015-06-17 11:02:42 -0700,2015-06-17 19:28:31 -0700,AssignmentPayment,,A1NCAF2Y02LNOM,-0.750,3SX4X51T809AYMK37MH4X8VBW7MAOI,3DUZQ9U6SMOBBMDOF0UB2KF8T0USVC
34IQDCPCKSXIKLU5CJ9YMAJHOAI56R,2015-06-17 11:02:42 -0700,2015-06-17 20:48:03 -0700,FeePayment,,Mechanical Turk,-0.075,3SX4X51T809AYMK37MH4X8VBW7MAOI,3DUZQ9U6SMOBBMDOF0UB2KF8T0USVC
35HC0KW5TVPH26V1VXRS5GLRVDKOJA,2015-06-17 11:02:43 -0700,2015-06-17 21:09:09 -0700,AssignmentPayment,,A36157W7TUZ6EW,-0.750,3SX4X51T809AYMK37MH4X8VBW7MAOI,33PPO7FECVF0NRA6J303SW3EKVOIDB
3MMKCP92SXK7NHBU0IKPR1ILP96K45,2015-06-17 11:02:43 -0700,2015-06-17 20:48:03 -0700,FeePayment,,Mechanical Turk,-0.075,3SX4X51T809AYMK37MH4X8VBW7MAOI,33PPO7FECVF0NRA6J303SW3EKVOIDB
3O55FHUP7RGNXWJ1YI35LVYJZ2POLC,2015-06-17 11:02:43 -0700,2015-06-17 19:11:40 -0700,AssignmentPayment,,A1TMCZKS5ZBL8U,-0.750,3SX4X51T809AYMK37MH4X8VBW7MAOI,386CSBG1OZMEJGJAMOXYVSK8UJJQ6V
36X50IG9O7NL24F8J6D4OZ2ZL0CK6Q,2015-06-17 11:02:43 -0700,2015-06-17 20:48:03 -0700,FeePayment,,Mechanical Turk,-0.075,3SX4X51T809AYMK37MH4X8VBW7MAOI,386CSBG1OZMEJGJAMOXYVSK8UJJQ6V
3L2ISIKWDTY37BVI47RGU5N6MU44GD,2015-06-17 11:02:43 -0700,2015-06-17 18:33:39 -0700,AssignmentPayment,,A1CZK35VFK4EQH,-0.750,3SX4X51T809AYMK37MH4X8VBW7MAOI,3VP0C6EFSGWNY1LIUVQHEJ03KIM6MO
33RKSF5WTFAOIS7797R5AJW9ZRR013,2015-06-17 11:02:43 -0700,2015-06-17 20:48:03 -0700,FeePayment,,Mechanical Turk,-0.075,3SX4X51T809AYMK37MH4X8VBW7MAOI,3VP0C6EFSGWNY1LIUVQHEJ03KIM6MO
3VCW8CR5DSQI4DW5585PWDANNMT9HB,2015-06-17 11:02:44 -0700,2015-06-17 18:01:49 -0700,AssignmentPayment,,A29PB2C8XD8TVG,-0.750,3SX4X51T809AYMK37MH4X8VBW7MAOI,3JZQSN0I3QAJPKI7KLVQVKTJHVDGFT
